,Scheme_Name,Benchmark,RegularPercent,DirectPercent,mfId,date
242,UTI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.1,,28,24-jun-2022
243,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU - Apr 2025 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2025,0.56,0.56,3,27-jun-2022
244,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU Apr 2027 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2027,0.94,0.94,3,27-jun-2022
245,Aditya Birla Sun Life CRISIL IBX AAA Jun 2023 Index Fund,CRISIL IBX AAA Index - June 2023,0.29,0.29,3,27-jun-2022
246,Aditya Birla Sun Life Gold ETF,Domestic Price of Gold,0.23,,3,27-jun-2022
247,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.09,0.09,3,27-jun-2022
248,Aditya Birla Sun Life Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,3,27-jun-2022
249,Aditya Birla Sun Life Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,3,27-jun-2022
250,Aditya Birla Sun Life Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,3,27-jun-2022
251,Aditya Birla Sun Life Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.02,,3,27-jun-2022
252,Aditya Birla Sun Life Nifty IT ETF,NIFTY IT Total Return Index,0.33,,3,27-jun-2022
253,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.14,0.14,3,27-jun-2022
254,Aditya Birla Sun Life Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.05,,3,27-jun-2022
255,Aditya Birla Sun Life Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.32,0.32,3,27-jun-2022
256,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Nifty SDL Apr 2027 Index,1.56,1.56,3,27-jun-2022
257,Aditya Birla Sun Life Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund,Nifty SDL Plus PSU Bond Sep 2026 60:40 Index,1.27,1.27,3,27-jun-2022
258,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.16,0.15,3,27-jun-2022
259,Aditya Birla Sun Life S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.04,,3,27-jun-2022
260,Aditya Birla Sun Life Silver ETF,Domestic Price of Silver,2.59,,3,27-jun-2022
261,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund,CRISIL IBX 70:30 CPSE Plus SDL - April 2025,0.59,0.59,53,27-jun-2022
262,Axis CRISIL IBX SDL May 2027 Index Fund,CRISIL IBX SDL Index - May 2027,1.27,1.27,53,27-jun-2022
263,Axis Gold ETF,Domestic Price of Gold,0.91,,53,27-jun-2022
264,Axis Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.28,0.26,53,27-jun-2022
265,Axis Nifty 50 ETF,NIFTY 50 Total Return Index,0.07,,53,27-jun-2022
266,Axis Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.5,0.51,53,27-jun-2022
267,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,1.09,,53,27-jun-2022
268,Axis NIFTY Bank ETF,NIFTY Bank Total Return Index,0.09,,53,27-jun-2022
269,Axis NIFTY Healthcare ETF,NIFTY Healthcare Total Return Index.,0.12,,53,27-jun-2022
270,Axis NIFTY India Consumption ETF,NIFTY India Consumption Total Return Index,0.37,,53,27-jun-2022
271,Axis NIFTY IT ETF,NIFTY IT Total Return Index,0.1,,53,27-jun-2022
272,Axis Nifty Midcap 50 Index Fund,NIFTY Midcap 50 Total Return Index,2.75,2.75,53,27-jun-2022
273,Axis Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.56,0.56,53,27-jun-2022
274,Axis Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.72,0.73,53,27-jun-2022
275,BHARAT 22 ETF,S&P BSE Bharat 22 Total Return Index,0.16,,20,27-jun-2022
276,BHARAT Bond ETF - April 2023,NIFTY Bharat Bond Index Series - April 2023,0.5,,47,27-jun-2022
277,BHARAT Bond ETF - April 2025,NIFTY Bharat Bond Index Series - April 2025,1.04,,47,27-jun-2022
278,BHARAT Bond ETF - April 2030,NIFTY Bharat Bond Index Series - Apri 2030,1.64,,47,27-jun-2022
279,BHARAT Bond ETF - April 2031,NIFTY Bharat Bond Index Series - Apri 2031,1.91,,47,27-jun-2022
280,BHARAT Bond ETF - April 2032,Nifty BHARAT Bond Index - April 2032,2.48,,47,27-jun-2022
281,CPSE ETF,NIFTY CPSE Total Return Index,0.23,,21,27-jun-2022
282,DSP NIFTY 1D Rate Liquid ETF,NIFTY 1D Rate Index,0.04,,6,27-jun-2022
283,DSP NIFTY 50 Equal Weight ETF,NIFTY 50 Equal Weight Total Return Index,0.08,,6,27-jun-2022
284,DSP Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.07,0.07,6,27-jun-2022
285,DSP Nifty 50 ETF,NIFTY 50 Total Return Index,0.16,,6,27-jun-2022
286,DSP Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,6,27-jun-2022
287,DSP Nifty Midcap 150 Quality 50 ETF,NIFTY Midcap150 Quality 50 Total Return Index,0.15,,6,27-jun-2022
288,DSP Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.12,0.12,6,27-jun-2022
289,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund,Nifty SDL Plus G-Sec Jun 2028 30:70 Index,0.88,0.88,6,27-jun-2022
290,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund,CRISIL IBX 50:50 PSU Plus SDL Index - October 2025,0.71,0.71,47,27-jun-2022
291,Edelweiss ETF - Nifty Bank,NIFTY Bank Total Return Index,0.13,,47,27-jun-2022
292,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund,MSCI India Domestic & World Healthcare 45 Index,1.06,1.05,47,27-jun-2022
293,Edelweiss Nifty 100 Quality 30 Index Fund,NIFTY 100 Quality 30 Total Return Index,1.68,0.33,47,27-jun-2022
294,Edelweiss Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.57,0.56,47,27-jun-2022
295,Edelweiss NIFTY Large Mid Cap 250 Index Fund,NIFTY Large Midcap 250 Total Return Index,0.3,0.3,47,27-jun-2022
296,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty PSU Bond Plus SDL Apr 2026 50:50 Index,1.28,1.28,47,27-jun-2022
297,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index,Nifty PSU Bond Plus SDL Apr 2027 50:50 Index,1.5,1.5,47,27-jun-2022
298,Franklin India NSE Nifty 50 Index,NIFTY 50 Total Return Index,0.27,0.27,27,27-jun-2022
299,HDFC Gold Exchange Traded Fund.,Domestic Price of Gold,0.27,0.27,9,27-jun-2022
300,HDFC Index Fund Nifty 50 Plan,NIFTY 50 Total Return Index,0.05,0.05,9,27-jun-2022
301,HDFC Index S&P BSE Sensex Fund,S&P BSE Sensex Total Return Index,0.04,0.04,9,27-jun-2022
302,HDFC NIFTY 100 Equal Weight Index Fund,NIFTY 100 Equal Weighted Total Return Index,0.37,0.36,9,27-jun-2022
303,HDFC Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.45,0.44,9,27-jun-2022
304,HDFC Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,9,27-jun-2022
305,HDFC NIFTY Bank ETF,NIFTY Bank Total Return Index,0.05,,9,27-jun-2022
306,HDFC NIFTY Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.19,0.19,9,27-jun-2022
307,HDFC NIFTY50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.12,0.11,9,27-jun-2022
308,HDFC S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.06,,9,27-jun-2022
309,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,0.88,0.88,37,27-jun-2022
310,HSBC Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.1,0.1,37,27-jun-2022
311,HSBC Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.13,0.14,37,27-jun-2022
312,ICICI Prudential Gold ETF,Domestic Price of Gold,0.91,,20,27-jun-2022
313,ICICI Prudential NASDAQ 100 Index Fund,Nasdaq 100 Total Return Index,45.82,45.81,20,27-jun-2022
314,ICICI Prudential Nifty 100 ETF,NIFTY 100 Total Return Index,0.04,,20,27-jun-2022
315,ICICI Prudential Nifty 100 Low Volatility 30 ETF,NIFTY 100 Low Volatility 30 Total Return Index,0.05,,20,27-jun-2022
316,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,Nifty 5yr Benchmark G-Sec Index,0.28,,20,27-jun-2022
317,ICICI Prudential Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,20,27-jun-2022
318,ICICI Prudential Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.08,0.08,20,27-jun-2022
319,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Nifty Alpha Low-Volatility 30 Total Return Index,0.09,,20,27-jun-2022
320,ICICI Prudential Nifty Auto ETF,NIFTY Auto Total Return Index,0.07,,20,27-jun-2022
321,ICICI Prudential Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,20,27-jun-2022
322,ICICI Prudential Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.87,0.87,20,27-jun-2022
323,ICICI Prudential Nifty FMCG ETF,NIFTY FMCG Total Return Index,0.05,,20,27-jun-2022
324,ICICI Prudential Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.04,,20,27-jun-2022
325,ICICI Prudential Nifty India Consumption ETF,NIFTY India Consumption Total Return Index,0.12,,20,27-jun-2022
326,ICICI Prudential Nifty IT ETF,NIFTY IT Total Return Index,0.06,,20,27-jun-2022
327,ICICI Prudential Nifty Midcap 150 ETF,NIFTY Midcap 150 Total Return Index,0.09,,20,27-jun-2022
328,ICICI Prudential Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.26,0.26,20,27-jun-2022
329,ICICI Prudential Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.07,,20,27-jun-2022
330,ICICI Prudential Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.08,0.08,20,27-jun-2022
331,ICICI Prudential Nifty Private Bank ETF,Nifty Private Bank TRI,0.05,,20,27-jun-2022
332,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,Nifty PSU Bond Plus SDL Sep 2027 40:60 Index,1.43,1.43,20,27-jun-2022
333,ICICI Prudential Nifty SDL Sep 2027 Index Fund,Nifty SDL Sep 2027 Index,1.92,1.92,20,27-jun-2022
334,ICICI Prudential Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,2.86,2.84,20,27-jun-2022
335,ICICI Prudential Nifty50 Value 20 ETF,NIFTY 50 Value 20 Total Return Index,0.06,,20,27-jun-2022
336,ICICI Prudential S&P BSE 500 ETF,S&P BSE 500 Total Return Index,0.03,,20,27-jun-2022
337,ICICI Prudential S&P BSE Liquid Rate ETF,S&P BSE Liquid Rate Index,0.22,,20,27-jun-2022
338,ICICI Prudential S&P BSE Midcap Select ETF,S&P BSE Midcap Select Total Return Index,0.05,,20,27-jun-2022
339,ICICI Prudential S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.04,,20,27-jun-2022
340,ICICI Prudential S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.1,0.1,20,27-jun-2022
341,ICICI Prudential Silver ETF,Domestic Price of Silver,1.57,,20,27-jun-2022
342,IDFC CRISIL IBX Gilt April 2028 Index Fund,CRISIL IBX Gilt April 2028 Index,0.31,0.31,48,27-jun-2022
343,IDFC CRISIL IBX Gilt June 2027 Index Fund,CRISIL IBX Gilt June 2027 Index,0.2,0.2,48,27-jun-2022
344,IDFC Nifty 100 Index Fund,NIFTY 100 Total Return Index,9.69,9.69,48,27-jun-2022
345,IDFC Nifty 50 ETF,NIFTY 50 Total Return Index,0.23,,48,27-jun-2022
346,IDFC Nifty 50 Index,NIFTY 50 Total Return Index,0.18,0.18,48,27-jun-2022
347,IDFC S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.22,,48,27-jun-2022
348,Indiabulls Nifty 50 ETF,NIFTY 50 Total Return Index,0.12,,63,27-jun-2022
349,Invesco India Gold ETF,Domestic Price of Gold,0.89,,42,27-jun-2022
350,Invesco India Nifty 50 ETF,NIFTY 50 Total Return Index,0.04,,42,27-jun-2022
351,Kotak Gold ETF,Domestic Price of Gold,0.4,,17,27-jun-2022
352,Kotak Nifty 100 Low Volatility 30 ETF,NIFTY 100 Low Volatility 30 Total Return Index,0.18,,17,27-jun-2022
353,Kotak Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,17,27-jun-2022
354,Kotak Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.23,0.23,17,27-jun-2022
355,Kotak Nifty 50 Value 20 ETF,NIFTY 50 Value 20 Total Return Index,0.07,,17,27-jun-2022
356,Kotak Nifty Alpha 50 ETF,Nifty Alpha 50 Total Return Index,1.88,,17,27-jun-2022
357,Kotak Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,17,27-jun-2022
358,Kotak Nifty IT ETF,NIFTY IT Total Return Index,0.09,,17,27-jun-2022
359,Kotak Nifty Midcap 50 ETF,NIFTY Midcap 50 Total Return Index,0.21,,17,27-jun-2022
360,Kotak Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.19,0.19,17,27-jun-2022
361,Kotak Nifty PSU Bank ETF,NIFTY PSU Bank Total Return Index,0.13,,17,27-jun-2022
362,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2027 Top 12 Equal Weight Index,1.71,1.71,17,27-jun-2022
363,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2032 Top 12 Equal Weight Index,3.62,3.61,17,27-jun-2022
364,Kotak S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.04,,17,27-jun-2022
365,LIC MF Nifty 100 ETF,NIFTY 100 Total Return Index,0.05,,18,27-jun-2022
366,LIC MF Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,18,27-jun-2022
367,LIC MF Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.11,0.1,18,27-jun-2022
368,LIC MF Nifty 8-13 yr G-Sec ETF,NIFTY 8-13 yr G-Sec Index,0.42,,18,27-jun-2022
369,LIC MF S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.08,,18,27-jun-2022
370,LIC MF S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.17,0.17,18,27-jun-2022
371,Mirae Asset Hang Seng TECH ETF,Hang Seng TECH Total Return Index,1.8,,45,27-jun-2022
372,Mirae Asset Nifty 100 ESG Sector Leaders ETF,Nifty 100 ESG Sector Leaders Total Return Index,0.05,,45,27-jun-2022
373,Mirae Asset Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,45,27-jun-2022
374,Mirae Asset Nifty Financial Services ETF,NIFTY Financial Services Total Return Index,0.05,,45,27-jun-2022
375,Mirae Asset Nifty India Manufacturing ETF,Nifty India Manufacturing Total Return Index,0.11,,45,27-jun-2022
376,Mirae Asset Nifty Midcap 150 ETF,NIFTY Midcap 150 Total Return Index,0.12,,45,27-jun-2022
377,Mirae Asset Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.07,,45,27-jun-2022
378,Mirae Asset Nifty SDL Jun 2027 Index Fund,Nifty SDL Jun 2027 Index,1.77,1.77,45,27-jun-2022
379,Mirae Asset NYSE FANG+ ETF,NYSE FANG+ Total Return Index,0.14,,45,27-jun-2022
380,Mirae Asset S&P 500 Top 50 ETF,S&P 500 Top 50 Total Return Index,0.25,,45,27-jun-2022
381,Motilal Oswal MSCI EAFE Top 100 Select Index Fund,MSCI EAFE Top 100 Select Index,12.54,12.53,55,27-jun-2022
382,Motilal Oswal NASDAQ 100 ETF,Nasdaq 100 Total Return Index,0.1,,55,27-jun-2022
383,Motilal Oswal Nasdaq Q 50 ETF,NASDAQ Q-50 Total Return Index,1.81,,55,27-jun-2022
384,Motilal Oswal Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.26,,55,27-jun-2022
385,Motilal Oswal Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.75,0.76,55,27-jun-2022
386,Motilal Oswal Nifty 5 year Benchmark G-Sec ETF,Nifty 5yr Benchmark G-Sec Index,0.35,,55,27-jun-2022
387,Motilal Oswal Nifty 50 ETF,NIFTY 50 Total Return Index,0.11,,55,27-jun-2022
388,Motilal Oswal Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.07,0.07,55,27-jun-2022
389,Motilal Oswal Nifty 500 Index Fund,NIFTY 500 Total Return Index,0.07,0.06,55,27-jun-2022
390,Motilal Oswal Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.16,0.15,55,27-jun-2022
391,Motilal Oswal Nifty Midcap 100 ETF,NIFTY Midcap 100 Total Return Index,0.13,,55,27-jun-2022
392,Motilal Oswal Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.17,0.17,55,27-jun-2022
393,Motilal Oswal Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.11,0.11,55,27-jun-2022
394,Motilal Oswal Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.18,0.18,55,27-jun-2022
395,Motilal Oswal S&P 500 Index Fund,S&P 500 Total Return Index,0.17,0.17,55,27-jun-2022
396,Motilal Oswal S&P BSE Low Volatility ETF,S&P BSE Low Volatility Total Return Index,0.36,,55,27-jun-2022
397,Motilal Oswal S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,1.77,1.77,55,27-jun-2022
398,Navi Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.13,0.13,54,27-jun-2022
399,Navi Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.16,0.15,54,27-jun-2022
400,Navi Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.25,0.25,54,27-jun-2022
401,Navi Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.32,0.31,54,27-jun-2022
402,Nippon India ETF Gold BeES,Domestic Price of Gold Index,0.17,,21,27-jun-2022
403,Nippon India ETF Hang Seng BeES,Hang Seng Total Return Index,0.37,,21,27-jun-2022
404,Nippon India ETF Nifty 100,NIFTY 100 Total Return Index,0.05,,21,27-jun-2022
405,Nippon India ETF Nifty 1D Rate Liquid BeES,NIFTY 1D Rate Index,0.06,,21,27-jun-2022
406,Nippon India ETF Nifty 5 yr Benchmark G-Sec,Nifty 5yr Benchmark G-Sec Index,0.28,,21,27-jun-2022
407,Nippon India ETF Nifty 50 BeES,NIFTY 50 Total Return Index,0.03,,21,27-jun-2022
408,Nippon India ETF Nifty 50 Shariah BeES,NIFTY 50 Shariah Total Return Index,0.14,,21,27-jun-2022
409,Nippon India ETF Nifty 50 Value 20,NIFTY 50 Value 20 Total Return Index,0.11,,21,27-jun-2022
410,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,NIFTY 8-13 yr G-Sec Index,0.48,,21,27-jun-2022
411,Nippon India ETF Nifty Bank BeES,NIFTY Bank Total Return Index,0.04,,21,27-jun-2022
412,Nippon India ETF Nifty CPSE Bond Plus SDL Sep 2024 50:50,Nifty CPSE Bond Plus SDL Sep 2024 50:50 Index,0.82,,21,27-jun-2022
413,Nippon India ETF Nifty Dividend Opportunities 50,NIFTY Dividend Opportunities 50 Total Return Index,0.2,,21,27-jun-2022
414,Nippon India ETF Nifty India Consumption,NIFTY India Consumption Total Return Index,0.08,,21,27-jun-2022
415,Nippon India ETF Nifty Infrastructure BeES,NIFTY Infrastructure Total Return Index,0.15,,21,27-jun-2022
416,Nippon India ETF Nifty IT,NIFTY IT Total Return Index,0.06,,21,27-jun-2022
417,Nippon India ETF Nifty Midcap 150,NIFTY Midcap 150 Total Return Index,0.12,,21,27-jun-2022
418,Nippon India ETF Nifty Next 50 Junior BeES,NIFTY Next 50 Total Return Index,0.06,,21,27-jun-2022
419,Nippon India ETF Nifty PSU Bank BeES,NIFTY PSU Bank Total Return Index,0.11,,21,27-jun-2022
420,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,Nifty SDL Apr 2026 Top 20 Equal Weight Index,1.61,,21,27-jun-2022
421,Nippon India ETF S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.06,,21,27-jun-2022
422,Nippon India ETF S&P BSE Sensex Next 50,S&P BSE Sensex Next 50 Total Return Index,0.14,,21,27-jun-2022
423,Nippon India Index Nifty 50,NIFTY 50 Total Return Index,0.06,0.04,21,27-jun-2022
424,Nippon India Index S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.09,0.09,21,27-jun-2022
425,Nippon India Nifty 50 Value 20 Index Fund,NIFTY 50 Value 20 Total Return Index,0.14,0.13,21,27-jun-2022
426,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,Nifty AAA CPSE Bond Plus SDL Apr 2027 60:40 Index,1.22,1.22,21,27-jun-2022
427,Nippon India Nifty Auto ETF,NIFTY Auto Total Return Index,0.16,,21,27-jun-2022
428,Nippon India Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.17,0.17,21,27-jun-2022
429,Nippon India Nifty Pharma ETF,NIFTY Pharma Total Return Index,0.12,,21,27-jun-2022
430,Nippon India Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.23,0.23,21,27-jun-2022
431,Nippon India Silver ETF,Domestic Price of Silver Index,0.84,,21,27-jun-2022
432,Quantum Gold Fund,Domestic Price of Gold,4.35,,41,27-jun-2022
433,Quantum Nifty 50 ETF,NIFTY 50 Total Return Index,0.06,,41,27-jun-2022
434,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,Nifty CPSE Bond Plus SDL Sep 2026 50:50 Index,1.49,1.49,22,27-jun-2022
435,SBI Gold ETF,Domestic Price of Gold,0.35,,22,27-jun-2022
436,SBI Nifty 10 yr Benchmark G-Sec ETF,NIFTY 10 yr Benchmark G-Sec Index,0.14,,22,27-jun-2022
437,SBI Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.05,,22,27-jun-2022
438,SBI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,22,27-jun-2022
439,SBI Nifty Bank ETF,NIFTY Bank Total Return Index,0.03,,22,27-jun-2022
440,SBI Nifty Consumption ETF,NIFTY India Consumption Total Return Index,0.05,,22,27-jun-2022
441,SBI Nifty Index Fund,NIFTY 50 Total Return Index,0.03,0.03,22,27-jun-2022
442,SBI Nifty IT ETF,NIFTY IT Total Return Index,0.05,,22,27-jun-2022
443,SBI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.05,,22,27-jun-2022
444,SBI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.08,0.08,22,27-jun-2022
445,SBI Nifty Private Bank ETF,Nifty Private Bank TRI,0.05,,22,27-jun-2022
446,SBI S&P BSE 100 ETF,S&P BSE 100 Total Return Index,0.04,,22,27-jun-2022
447,SBI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,22,27-jun-2022
448,SBI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.09,,22,27-jun-2022
449,Sundaram Nifty 100 Equal Weight Fund,NIFTY 100 Equal Weighted Total Return Index,0.44,0.44,33,27-jun-2022
450,Tata Nifty 50 ETF,NIFTY 50 Total Return Index,0.1,,25,27-jun-2022
451,Tata Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.11,0.11,25,27-jun-2022
452,Tata Nifty India Digital ETF,Nifty India Digital Total Return Index,1.85,,25,27-jun-2022
453,Tata Nifty Private Bank ETF,Nifty Private Bank TRI,0.2,,25,27-jun-2022
454,Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund,Nifty SDL Plus AAA PSU Bond Dec 2027 60: 40 Index,1.74,1.73,25,27-jun-2022
455,Tata S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.15,0.15,25,27-jun-2022
456,Taurus Nifty 50 Index,NIFTY 50 Total Return Index,1.02,1.02,26,27-jun-2022
457,UTI Gold ETF,Domestic Price of Gold,0.89,,28,27-jun-2022
458,UTI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,28,27-jun-2022
459,UTI Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.03,0.03,28,27-jun-2022
460,UTI Nifty Bank ETF,NIFTY Bank Total Return Index,0.03,,28,27-jun-2022
461,UTI Nifty Midcap 150 Quality 50 Index Fund,NIFTY Midcap150 Quality 50 Total Return Index,0.1,0.1,28,27-jun-2022
462,UTI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.04,,28,27-jun-2022
463,UTI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.07,0.07,28,27-jun-2022
464,UTI Nifty200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.31,0.31,28,27-jun-2022
465,UTI S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,0.07,0.07,28,27-jun-2022
466,UTI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,28,27-jun-2022
467,UTI S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.2,0.2,28,27-jun-2022
468,UTI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.1,,28,27-jun-2022
469,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU - Apr 2025 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2025,0.56,0.56,3,28-jun-2022
470,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU Apr 2027 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2027,0.93,0.93,3,28-jun-2022
471,Aditya Birla Sun Life CRISIL IBX AAA Jun 2023 Index Fund,CRISIL IBX AAA Index - June 2023,0.29,0.29,3,28-jun-2022
472,Aditya Birla Sun Life Gold ETF,Domestic Price of Gold,0.23,,3,28-jun-2022
473,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.09,0.09,3,28-jun-2022
474,Aditya Birla Sun Life Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,3,28-jun-2022
475,Aditya Birla Sun Life Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,3,28-jun-2022
